CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,Churn
1324 ,55 ,Female,Tokyo,Platinum,8 ,580 ,Home Goods,2023/11/7,Retired,1 
1325 ,36 ,Male,San Francisco,Silver,63 ,205 ,Toys,2023/12/7,Salesperson,0 
1326 ,56 ,Female,San Francisco,Bronze,66 ,1070 ,Clothing,2023/6/11,Artist,1 
1327 ,31 ,Female,Berlin,Gold,15 ,3222 ,Electronics,2023/3/2,Doctor,1 
1328 ,64 ,Other,Sydney,Platinum,56 ,340 ,Books,2023/2/4,Engineer,1 
1329 ,32 ,Female,San Francisco,Platinum,38 ,320 ,Sports,2023/1/26,Retired,0 
1330 ,59 ,Female,San Francisco,Bronze,67 ,1252 ,Home Goods,2023/4/25,Other,1 
1331 ,24 ,Male,Sydney,Gold,44 ,356 ,Books,2023/12/23,Artist,0 
1332 ,45 ,Male,Berlin,Silver,65 ,92 ,Books,2023/8/21,Engineer,0 
1333 ,34 ,Female,Boston,Bronze,85 ,1303 ,Clothing,2023/12/2,Salesperson,1 
1334 ,38 ,Male,Tokyo,Gold,18 ,774 ,Toys,2023/3/25,Engineer,0 
1335 ,41 ,Male,Berlin,Silver,72 ,4455 ,Electronics,2023/7/29,Student,1 
1336 ,53 ,Female,San Francisco,Platinum,19 ,1233 ,Clothing,2023/6/3,Other,1 
1337 ,25 ,Other,Tokyo,Bronze,83 ,1552 ,Home Goods,2023/6/19,Other,1 
1338 ,24 ,Female,London,Platinum,38 ,560 ,Toys,2023/10/30,Engineer,1 
1339 ,39 ,Female,Sydney,Platinum,92 ,946 ,Sports,2023/3/11,Engineer,0 
1340 ,18 ,Male,San Francisco,Platinum,76 ,259 ,Sports,2023/1/15,Artist,0 
1341 ,68 ,Female,Sydney,Silver,93 ,542 ,Home Goods,2023/9/12,Other,0 
1342 ,44 ,Other,Sydney,Platinum,19 ,884 ,Clothing,2023/8/11,Teacher,0 
1343 ,27 ,Female,Boston,Silver,31 ,355 ,Books,2023/6/15,Student,1 
1344 ,59 ,Female,Berlin,Gold,60 ,383 ,Books,2023/8/3,Teacher,1 
1345 ,46 ,Male,San Francisco,Silver,35 ,898 ,Toys,2023/11/14,Artist,0 
1346 ,21 ,Other,Tokyo,Platinum,75 ,237 ,Books,2023/10/16,Doctor,0 
1347 ,68 ,Male,Boston,Gold,65 ,141 ,Clothing,2023/12/8,Artist,0 
1348 ,39 ,Female,San Francisco,Bronze,88 ,301 ,Books,2023/7/22,Teacher,1 
1349 ,65 ,Other,San Francisco,Gold,48 ,247 ,Toys,2023/1/23,Salesperson,0 
1350 ,51 ,Male,Sydney,Silver,46 ,779 ,Toys,2023/12/27,Artist,1 
1351 ,25 ,Female,Sydney,Gold,52 ,3597 ,Electronics,2023/10/21,Retired,0 
1352 ,26 ,Other,Tokyo,Gold,84 ,667 ,Clothing,2023/6/20,Retired,0 
1353 ,57 ,Female,Berlin,Platinum,7 ,374 ,Sports,2023/4/13,Doctor,1 
1354 ,69 ,Male,Tokyo,Bronze,49 ,2735 ,Electronics,2023/9/4,Student,1 
1355 ,51 ,Female,Tokyo,Gold,54 ,61 ,Books,2023/3/16,Engineer,0 
1356 ,57 ,Female,Tokyo,Gold,81 ,1205 ,Sports,2023/2/27,Salesperson,1 
1357 ,53 ,Female,Boston,Bronze,25 ,673 ,Sports,2023/5/17,Teacher,0 
1358 ,25 ,Other,San Francisco,Platinum,17 ,70 ,Toys,2023/1/14,Salesperson,0 
1359 ,59 ,Male,London,Silver,14 ,987 ,Clothing,2023/4/10,Doctor,0 
1360 ,45 ,Female,San Francisco,Bronze,15 ,1191 ,Sports,2023/7/24,Doctor,0 
1361 ,69 ,Female,Berlin,Gold,60 ,1447 ,Clothing,2023/2/12,Student,1 
1362 ,58 ,Male,Berlin,Bronze,93 ,391 ,Books,2023/8/29,Student,0 
1363 ,25 ,Other,San Francisco,Bronze,87 ,1383 ,Clothing,2023/2/15,Salesperson,1 
1364 ,54 ,Female,Boston,Platinum,22 ,264 ,Books,2023/2/21,Salesperson,1 
1365 ,63 ,Other,Tokyo,Silver,18 ,932 ,Home Goods,2023/8/30,Engineer,1 
1366 ,48 ,Female,San Francisco,Gold,18 ,1959 ,Clothing,2023/10/26,Teacher,1 
1367 ,27 ,Female,Tokyo,Platinum,31 ,218 ,Books,2023/4/10,Other,0 
1368 ,65 ,Male,Berlin,Bronze,43 ,179 ,Books,2023/10/17,Engineer,0 
1369 ,42 ,Other,Boston,Platinum,29 ,2093 ,Electronics,2023/1/1,Engineer,1 
1370 ,64 ,Female,Boston,Gold,6 ,724 ,Toys,2023/7/22,Salesperson,1 
1371 ,39 ,Female,San Francisco,Gold,83 ,122 ,Books,2023/9/28,Teacher,0 
1372 ,18 ,Other,London,Gold,90 ,869 ,Toys,2023/11/1,Retired,1 
1373 ,37 ,Male,Berlin,Platinum,21 ,776 ,Clothing,2023/10/2,Retired,1 
1374 ,37 ,Female,San Francisco,Platinum,36 ,471 ,Books,2023/12/21,Student,1 
1375 ,39 ,Female,Sydney,Bronze,81 ,4145 ,Electronics,2023/11/20,Retired,1 
1376 ,45 ,Female,Sydney,Gold,73 ,530 ,Toys,2023/11/13,Artist,0 
1377 ,51 ,Female,Berlin,Bronze,11 ,393 ,Books,2023/2/24,Other,0 
1378 ,58 ,Female,Sydney,Gold,36 ,2643 ,Home Goods,2023/12/31,Teacher,0 
1379 ,64 ,Other,Sydney,Gold,17 ,902 ,Sports,2023/9/15,Salesperson,1 
1380 ,60 ,Female,Sydney,Bronze,35 ,475 ,Books,2023/8/28,Teacher,0 
1381 ,39 ,Male,London,Silver,74 ,2976 ,Home Goods,2023/7/14,Teacher,1 
1382 ,48 ,Female,Tokyo,Platinum,86 ,2925 ,Home Goods,2023/3/20,Student,0 
1383 ,65 ,Female,Tokyo,Platinum,54 ,2529 ,Home Goods,2023/2/2,Teacher,1 
1384 ,36 ,Other,San Francisco,Platinum,75 ,1779 ,Clothing,2023/2/18,Doctor,0 
1385 ,21 ,Other,London,Bronze,72 ,1091 ,Clothing,2023/11/20,Engineer,0 
1386 ,53 ,Female,Berlin,Bronze,49 ,290 ,Books,2023/11/4,Salesperson,1 
1387 ,49 ,Male,London,Silver,56 ,1598 ,Clothing,2023/12/2,Engineer,1 
1388 ,47 ,Female,San Francisco,Bronze,21 ,579 ,Clothing,2023/9/13,Retired,0 
1389 ,57 ,Other,Sydney,Silver,79 ,912 ,Clothing,2023/5/14,Retired,1 
1390 ,40 ,Male,Boston,Platinum,6 ,4417 ,Electronics,2023/3/2,Doctor,0 
1391 ,28 ,Other,Berlin,Gold,38 ,1003 ,Sports,2023/6/30,Other,1 
1392 ,60 ,Other,Boston,Gold,13 ,1809 ,Electronics,2023/10/30,Other,1 
1393 ,26 ,Male,Tokyo,Platinum,40 ,281 ,Toys,2023/1/31,Retired,1 
1394 ,49 ,Male,Sydney,Bronze,28 ,1998 ,Home Goods,2023/11/25,Other,1 
1395 ,30 ,Male,London,Platinum,50 ,986 ,Clothing,2023/7/8,Other,1 
1396 ,36 ,Male,San Francisco,Bronze,34 ,305 ,Toys,2023/3/14,Doctor,1 
1397 ,25 ,Other,London,Gold,96 ,325 ,Books,2023/6/29,Teacher,0 
1398 ,41 ,Male,Sydney,Gold,55 ,79 ,Books,2023/6/4,Engineer,0 
1399 ,26 ,Female,Boston,Gold,51 ,455 ,Books,2023/1/25,Salesperson,1 
1400 ,41 ,Other,Sydney,Bronze,49 ,952 ,Clothing,2023/3/23,Engineer,1 
1401 ,64 ,Male,Berlin,Platinum,84 ,484 ,Books,2023/7/7,Student,1 
1402 ,52 ,Male,Berlin,Silver,97 ,229 ,Books,2023/12/8,Other,0 
1403 ,48 ,Female,San Francisco,Gold,62 ,934 ,Toys,2023/2/6,Artist,0 
1404 ,21 ,Male,Berlin,Bronze,5 ,499 ,Toys,2023/9/30,Student,0 
1405 ,66 ,Other,Berlin,Platinum,83 ,387 ,Toys,2023/10/6,Retired,0 
1406 ,60 ,Female,Boston,Gold,84 ,1238 ,Sports,2023/7/4,Other,1 
1407 ,22 ,Other,Boston,Gold,94 ,284 ,Books,2023/12/9,Other,0 
1408 ,66 ,Male,Tokyo,Gold,56 ,1446 ,Sports,2023/8/22,Salesperson,1 
1409 ,33 ,Female,Tokyo,Silver,63 ,752 ,Home Goods,2023/3/30,Salesperson,0 
1410 ,42 ,Male,Berlin,Platinum,57 ,1844 ,Home Goods,2023/10/28,Salesperson,1 
1411 ,48 ,Female,Berlin,Platinum,91 ,470 ,Books,2023/4/2,Retired,0 
1412 ,60 ,Female,Berlin,Gold,61 ,395 ,Books,2023/4/11,Student,0 
1413 ,44 ,Other,London,Bronze,39 ,581 ,Electronics,2023/8/21,Teacher,0 
1414 ,52 ,Other,Boston,Platinum,72 ,869 ,Electronics,2023/12/18,Artist,1 
1415 ,63 ,Other,London,Bronze,70 ,405 ,Books,2023/8/19,Retired,0 
1416 ,65 ,Other,Berlin,Platinum,13 ,1646 ,Home Goods,2023/5/8,Other,0 
1417 ,41 ,Male,San Francisco,Platinum,28 ,3407 ,Electronics,2023/8/9,Student,0 
1418 ,58 ,Female,San Francisco,Silver,19 ,356 ,Books,2023/1/31,Retired,1 
1419 ,53 ,Female,Boston,Gold,54 ,678 ,Electronics,2023/12/25,Student,0 
1420 ,34 ,Other,London,Bronze,35 ,269 ,Sports,2023/7/17,Salesperson,0 
1421 ,41 ,Female,Tokyo,Silver,93 ,970 ,Clothing,2023/6/19,Student,1 
1422 ,65 ,Other,Boston,Silver,83 ,634 ,Sports,2023/1/4,Teacher,0 
1423 ,44 ,Male,Sydney,Platinum,95 ,2476 ,Home Goods,2023/7/17,Salesperson,0 
1424 ,32 ,Female,Sydney,Platinum,44 ,1016 ,Sports,2023/2/28,Teacher,0 
1425 ,41 ,Female,Tokyo,Platinum,95 ,134 ,Clothing,2023/2/8,Other,0 
1426 ,42 ,Other,London,Gold,37 ,1253 ,Sports,2023/11/24,Other,1 
1427 ,67 ,Male,Tokyo,Bronze,84 ,411 ,Books,2023/8/29,Retired,1 
1428 ,42 ,Other,Sydney,Platinum,36 ,3995 ,Electronics,2023/2/23,Artist,1 
1429 ,33 ,Male,Berlin,Bronze,7 ,1271 ,Sports,2023/4/29,Engineer,0 
1430 ,21 ,Other,Tokyo,Silver,87 ,3523 ,Electronics,2023/7/1,Student,1 
1431 ,27 ,Other,Berlin,Platinum,31 ,3428 ,Electronics,2023/8/27,Salesperson,0 
1432 ,64 ,Other,San Francisco,Platinum,11 ,202 ,Books,2023/5/17,Teacher,1 
1433 ,38 ,Female,London,Bronze,31 ,187 ,Books,2023/12/24,Engineer,0 
1434 ,20 ,Other,Tokyo,Silver,56 ,677 ,Toys,2023/1/20,Artist,0 
1435 ,48 ,Female,Berlin,Bronze,37 ,1535 ,Clothing,2023/6/22,Artist,1 
1436 ,30 ,Other,London,Silver,56 ,70 ,Books,2023/5/16,Retired,0 
1437 ,43 ,Male,London,Silver,62 ,930 ,Electronics,2023/8/21,Other,1 
1438 ,18 ,Other,San Francisco,Bronze,20 ,409 ,Toys,2023/12/24,Student,1 
1439 ,51 ,Other,Berlin,Platinum,51 ,120 ,Books,2023/7/13,Artist,1 
1440 ,52 ,Other,Sydney,Silver,93 ,495 ,Clothing,2023/6/10,Student,0 
1441 ,31 ,Other,London,Bronze,46 ,1751 ,Clothing,2023/11/26,Artist,1 
1442 ,29 ,Female,Sydney,Platinum,76 ,932 ,Home Goods,2023/10/8,Student,1 
1443 ,44 ,Female,Tokyo,Gold,57 ,1014 ,Home Goods,2023/6/11,Student,0 
1444 ,42 ,Other,Boston,Silver,32 ,111 ,Books,2023/8/18,Engineer,1 
1445 ,69 ,Male,Berlin,Silver,94 ,3282 ,Electronics,2023/7/1,Doctor,1 
1446 ,61 ,Other,Sydney,Gold,60 ,3020 ,Electronics,2023/5/25,Artist,1 
1447 ,59 ,Male,San Francisco,Gold,76 ,2235 ,Home Goods,2023/10/29,Engineer,0 
1448 ,65 ,Female,San Francisco,Gold,31 ,842 ,Toys,2023/4/23,Other,1 
1449 ,31 ,Female,Tokyo,Bronze,90 ,704 ,Toys,2023/6/20,Doctor,1 
1450 ,58 ,Female,London,Silver,81 ,1280 ,Home Goods,2023/4/26,Teacher,1 
1451 ,49 ,Other,Tokyo,Gold,42 ,335 ,Books,2023/12/4,Doctor,0 
1452 ,56 ,Other,Berlin,Platinum,78 ,920 ,Toys,2023/8/19,Doctor,1 
1453 ,33 ,Female,Tokyo,Bronze,4 ,2275 ,Home Goods,2023/7/9,Student,1 
1454 ,43 ,Female,Tokyo,Silver,28 ,318 ,Books,2023/1/26,Artist,0 
1455 ,59 ,Male,San Francisco,Platinum,7 ,1019 ,Sports,2023/5/18,Teacher,1 
1456 ,49 ,Other,Tokyo,Platinum,10 ,226 ,Books,2023/8/25,Engineer,1 
1457 ,64 ,Other,Tokyo,Bronze,67 ,1412 ,Home Goods,2023/7/12,Artist,0 
1458 ,68 ,Other,Sydney,Bronze,68 ,1123 ,Clothing,2023/10/4,Engineer,1 
1459 ,51 ,Female,San Francisco,Bronze,83 ,1675 ,Clothing,2023/3/11,Retired,0 
1460 ,56 ,Other,Sydney,Platinum,75 ,490 ,Clothing,2023/9/25,Other,0 
1461 ,46 ,Female,London,Bronze,36 ,2241 ,Home Goods,2023/5/2,Teacher,0 
1462 ,61 ,Other,San Francisco,Bronze,57 ,577 ,Sports,2023/10/30,Teacher,1 
1463 ,38 ,Female,San Francisco,Bronze,45 ,4361 ,Electronics,2023/2/5,Student,1 
1464 ,32 ,Male,San Francisco,Gold,60 ,335 ,Home Goods,2023/2/10,Doctor,0 
1465 ,27 ,Female,London,Platinum,72 ,3571 ,Electronics,2023/8/11,Engineer,1 
1466 ,60 ,Female,Boston,Platinum,9 ,4890 ,Electronics,2023/2/6,Artist,1 
1467 ,21 ,Male,San Francisco,Bronze,78 ,1562 ,Clothing,2023/8/15,Teacher,1 
1468 ,35 ,Other,Sydney,Silver,35 ,1186 ,Home Goods,2023/1/12,Other,1 
1469 ,33 ,Other,Tokyo,Bronze,72 ,945 ,Sports,2023/10/17,Salesperson,1 
1470 ,21 ,Female,Tokyo,Gold,73 ,1117 ,Home Goods,2023/6/5,Teacher,1 
1471 ,65 ,Female,Tokyo,Platinum,94 ,888 ,Clothing,2023/11/3,Retired,0 
1472 ,24 ,Male,Boston,Platinum,82 ,277 ,Books,2023/8/11,Doctor,1 
1473 ,60 ,Other,Sydney,Gold,35 ,680 ,Toys,2023/9/8,Engineer,0 
1474 ,23 ,Female,Tokyo,Silver,62 ,694 ,Toys,2023/7/6,Teacher,1 
1475 ,38 ,Male,Boston,Silver,79 ,172 ,Books,2023/4/14,Artist,0 
1476 ,31 ,Other,San Francisco,Platinum,66 ,361 ,Toys,2023/4/29,Teacher,0 
1477 ,42 ,Other,Sydney,Gold,56 ,805 ,Toys,2023/11/18,Doctor,1 
1478 ,64 ,Male,London,Gold,10 ,1051 ,Sports,2023/1/7,Engineer,1 
1479 ,33 ,Female,Sydney,Bronze,60 ,1460 ,Home Goods,2023/1/2,Doctor,0 
1480 ,54 ,Male,Boston,Silver,2 ,914 ,Sports,2023/6/11,Doctor,1 
1481 ,34 ,Male,Tokyo,Bronze,48 ,417 ,Toys,2023/11/2,Doctor,0 
1482 ,69 ,Male,London,Silver,58 ,1814 ,Electronics,2023/11/26,Teacher,0 
1483 ,27 ,Other,Tokyo,Bronze,3 ,762 ,Home Goods,2023/4/16,Student,0 
1484 ,37 ,Female,Sydney,Silver,20 ,337 ,Books,2023/12/4,Doctor,0 
1485 ,42 ,Male,San Francisco,Platinum,26 ,540 ,Clothing,2023/8/30,Salesperson,1 
1486 ,36 ,Other,San Francisco,Gold,54 ,215 ,Books,2023/4/10,Engineer,1 
1487 ,32 ,Male,Berlin,Bronze,12 ,264 ,Toys,2023/11/21,Salesperson,0 
1488 ,24 ,Female,Tokyo,Silver,9 ,1482 ,Home Goods,2023/6/1,Engineer,1 
1489 ,45 ,Other,Berlin,Silver,30 ,2046 ,Home Goods,2023/3/21,Student,0 
1490 ,41 ,Other,London,Silver,43 ,1885 ,Clothing,2023/7/30,Retired,0 
1491 ,23 ,Female,London,Platinum,42 ,232 ,Books,2023/1/18,Engineer,1 
1492 ,22 ,Female,San Francisco,Platinum,93 ,3287 ,Electronics,2023/1/3,Engineer,1 
1493 ,41 ,Female,San Francisco,Bronze,83 ,214 ,Books,2023/6/16,Doctor,0 
1494 ,64 ,Other,Tokyo,Platinum,54 ,1305 ,Sports,2023/9/17,Artist,1 
1495 ,57 ,Female,Boston,Silver,26 ,1207 ,Clothing,2023/9/27,Doctor,0 
1496 ,20 ,Female,London,Gold,28 ,4571 ,Electronics,2023/9/24,Doctor,0 
1497 ,31 ,Female,Tokyo,Silver,39 ,717 ,Clothing,2023/7/1,Other,1 
1498 ,60 ,Male,Berlin,Bronze,42 ,1271 ,Sports,2023/8/12,Teacher,1 
1499 ,44 ,Male,San Francisco,Silver,48 ,885 ,Clothing,2023/2/8,Engineer,0 
1500 ,42 ,Other,Tokyo,Platinum,78 ,480 ,Toys,2023/3/4,Doctor,1 
1501 ,35 ,Female,London,Bronze,38 ,385 ,Sports,2023/10/8,Teacher,1 
1502 ,41 ,Male,Sydney,Bronze,78 ,916 ,Toys,2023/12/27,Teacher,0 
1503 ,19 ,Female,Tokyo,Platinum,56 ,723 ,Toys,2023/10/2,Teacher,0 
1504 ,63 ,Other,San Francisco,Platinum,38 ,473 ,Books,2023/2/10,Salesperson,1 
1505 ,39 ,Other,Sydney,Platinum,70 ,457 ,Books,2023/6/29,Teacher,1 
1506 ,65 ,Female,Boston,Bronze,51 ,4104 ,Electronics,2023/9/16,Artist,0 
1507 ,35 ,Other,London,Gold,61 ,160 ,Books,2023/1/20,Other,1 
1508 ,51 ,Other,London,Silver,23 ,397 ,Home Goods,2023/10/8,Teacher,1 
1509 ,61 ,Female,Berlin,Platinum,90 ,684 ,Sports,2023/1/16,Artist,0 
1510 ,29 ,Female,Berlin,Platinum,94 ,261 ,Books,2023/4/17,Other,0 
1511 ,52 ,Other,San Francisco,Bronze,55 ,981 ,Toys,2023/6/29,Teacher,0 
1512 ,20 ,Female,Sydney,Bronze,6 ,644 ,Sports,2023/11/20,Other,1 
1513 ,50 ,Female,Boston,Bronze,83 ,1588 ,Clothing,2023/3/17,Doctor,0 
1514 ,44 ,Male,Tokyo,Gold,84 ,597 ,Toys,2023/1/12,Other,1 
1515 ,37 ,Male,Berlin,Platinum,35 ,627 ,Toys,2023/5/3,Other,0 
1516 ,44 ,Female,Berlin,Silver,60 ,400 ,Books,2023/9/30,Teacher,1 
1517 ,44 ,Male,Berlin,Gold,37 ,3480 ,Electronics,2023/10/12,Teacher,1 
1518 ,69 ,Male,London,Platinum,26 ,1508 ,Clothing,2023/9/10,Salesperson,1 
1519 ,25 ,Male,London,Platinum,32 ,1948 ,Electronics,2023/10/9,Student,0 
1520 ,53 ,Male,London,Platinum,17 ,1079 ,Home Goods,2023/9/22,Teacher,1 
1521 ,49 ,Male,San Francisco,Platinum,41 ,654 ,Clothing,2023/3/14,Other,1 
1522 ,33 ,Other,Boston,Silver,56 ,342 ,Books,2023/2/18,Teacher,0 
1523 ,46 ,Female,Boston,Platinum,88 ,294 ,Clothing,2023/9/22,Artist,1 
1524 ,30 ,Other,Boston,Bronze,83 ,436 ,Clothing,2023/1/24,Student,0 
1525 ,64 ,Other,San Francisco,Silver,39 ,513 ,Clothing,2023/11/9,Teacher,0 
1526 ,41 ,Male,Berlin,Platinum,12 ,1153 ,Sports,2023/2/23,Student,0 
1527 ,24 ,Other,San Francisco,Bronze,61 ,151 ,Toys,2023/8/29,Salesperson,1 
1528 ,23 ,Other,London,Silver,13 ,3368 ,Electronics,2023/8/12,Doctor,0 
1529 ,46 ,Male,Tokyo,Gold,59 ,1238 ,Sports,2023/10/1,Teacher,1 
1530 ,52 ,Male,Sydney,Bronze,6 ,3365 ,Electronics,2023/12/24,Student,0 
1531 ,41 ,Female,Boston,Bronze,27 ,1059 ,Sports,2023/3/11,Artist,1 
1532 ,39 ,Other,Sydney,Gold,20 ,698 ,Toys,2023/5/11,Doctor,0 
1533 ,28 ,Other,Tokyo,Silver,36 ,235 ,Books,2023/11/9,Retired,1 
1534 ,33 ,Female,London,Gold,42 ,526 ,Clothing,2023/2/21,Other,0 
1535 ,32 ,Male,London,Gold,14 ,425 ,Home Goods,2023/5/22,Teacher,0 
1536 ,41 ,Female,San Francisco,Bronze,85 ,777 ,Sports,2023/9/23,Salesperson,0 
1537 ,19 ,Female,London,Gold,64 ,405 ,Sports,2023/10/28,Retired,1 
1538 ,38 ,Male,London,Platinum,71 ,287 ,Books,2023/4/27,Engineer,1 
1539 ,29 ,Female,London,Bronze,66 ,84 ,Toys,2023/2/16,Student,1 
1540 ,30 ,Other,Sydney,Bronze,52 ,1027 ,Clothing,2023/8/8,Engineer,0 
1541 ,65 ,Other,San Francisco,Gold,1 ,99 ,Books,2023/11/3,Student,0 
1542 ,44 ,Female,London,Bronze,56 ,2412 ,Electronics,2023/1/4,Student,1 
1543 ,36 ,Female,London,Platinum,29 ,1490 ,Home Goods,2023/3/4,Engineer,0 
1544 ,63 ,Male,Boston,Gold,99 ,3779 ,Electronics,2023/1/15,Retired,0 
1545 ,19 ,Female,Sydney,Gold,31 ,318 ,Clothing,2023/2/28,Doctor,1 
1546 ,46 ,Other,Berlin,Gold,83 ,214 ,Home Goods,2023/3/29,Engineer,0 
1547 ,41 ,Other,Sydney,Gold,15 ,692 ,Toys,2023/12/7,Artist,1 
1548 ,56 ,Female,Sydney,Platinum,77 ,353 ,Books,2023/6/21,Artist,0 
1549 ,38 ,Male,Sydney,Gold,35 ,281 ,Books,2023/10/18,Salesperson,1 
1550 ,51 ,Other,Boston,Silver,82 ,531 ,Clothing,2023/12/14,Student,0 
1551 ,69 ,Other,London,Silver,68 ,1748 ,Home Goods,2023/4/8,Salesperson,1 
1552 ,64 ,Other,Boston,Gold,45 ,1792 ,Clothing,2023/8/21,Teacher,0 
1553 ,48 ,Female,Sydney,Bronze,16 ,2447 ,Home Goods,2023/12/24,Engineer,0 
1554 ,18 ,Other,Tokyo,Gold,60 ,1725 ,Home Goods,2023/8/13,Student,1 
1555 ,32 ,Other,Berlin,Bronze,56 ,920 ,Home Goods,2023/8/11,Other,1 
1556 ,51 ,Female,Sydney,Silver,26 ,887 ,Sports,2023/1/11,Artist,0 
1557 ,62 ,Male,Berlin,Silver,25 ,197 ,Toys,2023/8/13,Other,0 
1558 ,34 ,Female,London,Silver,84 ,1277 ,Sports,2023/2/19,Student,1 
1559 ,18 ,Male,Boston,Gold,96 ,274 ,Sports,2023/8/5,Other,1 
1560 ,63 ,Other,San Francisco,Platinum,76 ,1708 ,Electronics,2023/8/10,Engineer,0 
1561 ,63 ,Other,Tokyo,Bronze,43 ,585 ,Sports,2023/6/25,Teacher,1 
1562 ,48 ,Female,San Francisco,Silver,48 ,339 ,Books,2023/5/3,Artist,1 
1563 ,36 ,Other,London,Platinum,51 ,1548 ,Home Goods,2023/6/2,Student,1 
1564 ,54 ,Other,London,Bronze,74 ,311 ,Sports,2023/11/19,Doctor,1 
1565 ,28 ,Other,London,Gold,86 ,1044 ,Sports,2023/2/11,Doctor,0 
1566 ,63 ,Other,Tokyo,Bronze,68 ,588 ,Clothing,2023/7/25,Other,0 
1567 ,42 ,Female,Tokyo,Silver,38 ,751 ,Clothing,2023/1/11,Other,0 
1568 ,32 ,Male,Sydney,Silver,20 ,1148 ,Sports,2023/10/26,Engineer,0 
1569 ,57 ,Other,Boston,Platinum,28 ,601 ,Sports,2023/2/16,Salesperson,0 
1570 ,53 ,Female,Tokyo,Platinum,90 ,2467 ,Home Goods,2023/6/27,Artist,0 
1571 ,51 ,Male,Berlin,Gold,58 ,1155 ,Home Goods,2023/5/28,Teacher,0 
1572 ,60 ,Female,San Francisco,Silver,81 ,2343 ,Home Goods,2023/5/11,Other,0 
1573 ,18 ,Other,Berlin,Platinum,4 ,931 ,Clothing,2023/1/26,Retired,0 
1574 ,23 ,Other,London,Gold,1 ,535 ,Sports,2023/11/25,Retired,0 
1575 ,44 ,Other,London,Gold,88 ,866 ,Electronics,2023/7/19,Engineer,0 
1576 ,30 ,Female,Tokyo,Silver,15 ,956 ,Toys,2023/6/1,Engineer,0 
1577 ,67 ,Female,Tokyo,Gold,72 ,325 ,Sports,2023/3/17,Teacher,1 
1578 ,60 ,Male,Tokyo,Platinum,84 ,1130 ,Sports,2023/2/10,Retired,1 
1579 ,38 ,Female,Tokyo,Bronze,45 ,1795 ,Clothing,2023/5/29,Engineer,1 
1580 ,64 ,Other,Sydney,Silver,58 ,2618 ,Electronics,2023/10/14,Doctor,0 
1581 ,42 ,Female,London,Platinum,74 ,1292 ,Clothing,2023/6/10,Retired,0 
1582 ,22 ,Male,San Francisco,Bronze,26 ,355 ,Books,2023/5/25,Teacher,1 
1583 ,36 ,Female,Tokyo,Platinum,30 ,281 ,Books,2023/3/20,Other,0 
1584 ,46 ,Male,San Francisco,Silver,64 ,325 ,Sports,2023/3/31,Engineer,0 
1585 ,67 ,Female,Tokyo,Gold,80 ,679 ,Toys,2023/7/22,Artist,0 
1586 ,37 ,Other,Berlin,Silver,56 ,3645 ,Electronics,2023/8/11,Doctor,1 
1587 ,33 ,Other,San Francisco,Bronze,10 ,163 ,Toys,2023/11/19,Other,0 
1588 ,35 ,Female,Tokyo,Platinum,95 ,942 ,Toys,2023/7/11,Retired,0 
1589 ,25 ,Male,London,Platinum,15 ,1846 ,Electronics,2023/6/29,Retired,1 
1590 ,57 ,Male,London,Gold,78 ,517 ,Sports,2023/1/3,Other,1 
1591 ,18 ,Other,Berlin,Bronze,57 ,1811 ,Home Goods,2023/3/25,Student,0 
1592 ,20 ,Female,London,Gold,72 ,838 ,Toys,2023/4/28,Other,1 
1593 ,44 ,Female,Sydney,Bronze,81 ,512 ,Electronics,2023/11/17,Student,1 
1594 ,69 ,Male,Tokyo,Platinum,72 ,428 ,Home Goods,2023/8/23,Doctor,1 
1595 ,22 ,Male,Berlin,Gold,81 ,159 ,Books,2023/11/27,Salesperson,0 
1596 ,34 ,Female,Boston,Gold,38 ,2810 ,Electronics,2023/3/8,Retired,0 
1597 ,31 ,Female,Tokyo,Bronze,20 ,4725 ,Electronics,2023/1/22,Other,0 
1598 ,22 ,Other,Boston,Platinum,20 ,353 ,Home Goods,2023/2/11,Engineer,1 
1599 ,48 ,Female,San Francisco,Gold,32 ,2873 ,Home Goods,2023/10/8,Retired,0 
1600 ,38 ,Female,London,Silver,61 ,619 ,Toys,2023/10/9,Artist,1 
1601 ,54 ,Male,Tokyo,Gold,43 ,1767 ,Clothing,2023/12/2,Student,0 
1602 ,52 ,Female,San Francisco,Platinum,83 ,156 ,Books,2023/10/15,Doctor,1 
1603 ,68 ,Other,San Francisco,Silver,68 ,3773 ,Electronics,2023/7/13,Teacher,1 
1604 ,54 ,Female,London,Silver,32 ,562 ,Clothing,2023/6/15,Doctor,0 
1605 ,49 ,Other,Tokyo,Platinum,98 ,4909 ,Electronics,2023/12/17,Retired,1 
1606 ,62 ,Male,Boston,Gold,16 ,2932 ,Home Goods,2023/5/4,Other,0 
1607 ,53 ,Other,San Francisco,Bronze,22 ,223 ,Books,2023/3/13,Teacher,1 
1608 ,50 ,Female,San Francisco,Platinum,61 ,122 ,Books,2023/4/17,Engineer,1 
1609 ,68 ,Other,London,Bronze,70 ,1575 ,Clothing,2023/2/9,Retired,1 
1610 ,69 ,Male,San Francisco,Bronze,54 ,252 ,Books,2023/1/11,Artist,1 
